state,district,year,residualsodiumcarbonate
Uttar Pradesh,Barabanki,2010,
Uttar Pradesh,Barabanki,2011,
Uttar Pradesh,Barabanki,2012,
Uttar Pradesh,Barabanki,2013,
Uttar Pradesh,Barabanki,2014,
Uttar Pradesh,Barabanki,2015,
Uttar Pradesh,Barabanki,2016,1.2365792
Uttar Pradesh,Barabanki,2017,
Uttar Pradesh,Barabanki,2018,0
Uttar Pradesh,Bareilly,2000,
Uttar Pradesh,Bareilly,2001,
Uttar Pradesh,Bareilly,2002,
Uttar Pradesh,Bareilly,2003,
Uttar Pradesh,Bareilly,2004,
Uttar Pradesh,Bareilly,2005,0.68216437
Uttar Pradesh,Bareilly,2006,
Uttar Pradesh,Bareilly,2007,
Uttar Pradesh,Bareilly,2008,
Uttar Pradesh,Bareilly,2009,
Uttar Pradesh,Bareilly,2010,
Uttar Pradesh,Bareilly,2011,
Uttar Pradesh,Bareilly,2012,
Uttar Pradesh,Bareilly,2013,
Uttar Pradesh,Bareilly,2014,
Uttar Pradesh,Bareilly,2015,
Uttar Pradesh,Bareilly,2016,0.20245811
Uttar Pradesh,Bareilly,2017,
Uttar Pradesh,Bareilly,2018,
Uttar Pradesh,Basti,2000,
Uttar Pradesh,Basti,2001,
Uttar Pradesh,Basti,2002,
Uttar Pradesh,Basti,2003,
Uttar Pradesh,Basti,2004,
Uttar Pradesh,Basti,2005,1.4
Uttar Pradesh,Basti,2006,
Uttar Pradesh,Basti,2007,
Uttar Pradesh,Basti,2008,
Uttar Pradesh,Basti,2009,
Uttar Pradesh,Basti,2010,
Uttar Pradesh,Basti,2011,
Uttar Pradesh,Basti,2012,
Uttar Pradesh,Basti,2013,
Uttar Pradesh,Basti,2014,
Uttar Pradesh,Basti,2015,
Uttar Pradesh,Basti,2016,0.77219194
Uttar Pradesh,Basti,2017,
Uttar Pradesh,Basti,2018,
Uttar Pradesh,Bhadohi,2000,
Uttar Pradesh,Bhadohi,2001,
Uttar Pradesh,Bhadohi,2002,
Uttar Pradesh,Bhadohi,2003,
Uttar Pradesh,Bhadohi,2004,1.8
Uttar Pradesh,Bhadohi,2005,
Uttar Pradesh,Bhadohi,2006,
Uttar Pradesh,Bhadohi,2007,
Uttar Pradesh,Bhadohi,2008,
Uttar Pradesh,Bhadohi,2009,
Uttar Pradesh,Bhadohi,2010,
Uttar Pradesh,Bhadohi,2011,
Uttar Pradesh,Bhadohi,2012,
Uttar Pradesh,Bhadohi,2013,
Uttar Pradesh,Bhadohi,2014,
Uttar Pradesh,Bhadohi,2015,
Uttar Pradesh,Bhadohi,2016,1.0351063
Uttar Pradesh,Bhadohi,2017,
Uttar Pradesh,Bhadohi,2018,0
Uttar Pradesh,Bijnor,2000,
Uttar Pradesh,Bijnor,2001,
Uttar Pradesh,Bijnor,2002,
Uttar Pradesh,Bijnor,2003,
Uttar Pradesh,Bijnor,2004,
Uttar Pradesh,Bijnor,2005,2.4200001
Uttar Pradesh,Bijnor,2006,
Uttar Pradesh,Bijnor,2007,
Uttar Pradesh,Bijnor,2008,
Uttar Pradesh,Bijnor,2009,
Uttar Pradesh,Bijnor,2010,
Uttar Pradesh,Bijnor,2011,
Uttar Pradesh,Bijnor,2012,
Uttar Pradesh,Bijnor,2013,
Uttar Pradesh,Bijnor,2014,
Uttar Pradesh,Bijnor,2015,
Uttar Pradesh,Bijnor,2016,0.24874778
Uttar Pradesh,Bijnor,2017,
Uttar Pradesh,Bijnor,2018,
Uttar Pradesh,Budaun,2000,
Uttar Pradesh,Budaun,2001,
Uttar Pradesh,Budaun,2002,
Uttar Pradesh,Budaun,2003,
Uttar Pradesh,Budaun,2004,
Uttar Pradesh,Budaun,2005,1.2257771
Uttar Pradesh,Budaun,2006,
Uttar Pradesh,Budaun,2007,
Uttar Pradesh,Budaun,2008,
Uttar Pradesh,Budaun,2009,
Uttar Pradesh,Budaun,2010,
Uttar Pradesh,Budaun,2011,
Uttar Pradesh,Budaun,2012,
Uttar Pradesh,Budaun,2013,
Uttar Pradesh,Budaun,2014,
Uttar Pradesh,Budaun,2015,
Uttar Pradesh,Budaun,2016,0.26666665
Uttar Pradesh,Budaun,2017,
Uttar Pradesh,Budaun,2018,
Uttar Pradesh,Bulandshahr,2000,
Uttar Pradesh,Bulandshahr,2001,
Uttar Pradesh,Bulandshahr,2002,
Uttar Pradesh,Bulandshahr,2003,
Uttar Pradesh,Bulandshahr,2004,1.8725129
Uttar Pradesh,Bulandshahr,2005,0.75999999
Uttar Pradesh,Bulandshahr,2006,
Uttar Pradesh,Bulandshahr,2007,
Uttar Pradesh,Bulandshahr,2008,
Uttar Pradesh,Bulandshahr,2009,
Uttar Pradesh,Bulandshahr,2010,
Uttar Pradesh,Bulandshahr,2011,
Uttar Pradesh,Bulandshahr,2012,
Uttar Pradesh,Bulandshahr,2013,
Uttar Pradesh,Bulandshahr,2014,
Uttar Pradesh,Bulandshahr,2015,
Uttar Pradesh,Bulandshahr,2016,0.33911231
Uttar Pradesh,Bulandshahr,2017,
Uttar Pradesh,Bulandshahr,2018,
Uttar Pradesh,Chandauli,2000,
Uttar Pradesh,Chandauli,2001,
Uttar Pradesh,Chandauli,2002,
Uttar Pradesh,Chandauli,2003,
Uttar Pradesh,Chandauli,2004,1.4
Uttar Pradesh,Chandauli,2005,
Uttar Pradesh,Chandauli,2006,
Uttar Pradesh,Chandauli,2007,
Uttar Pradesh,Chandauli,2008,
Uttar Pradesh,Chandauli,2009,
Uttar Pradesh,Chandauli,2010,
Uttar Pradesh,Chandauli,2011,
Uttar Pradesh,Chandauli,2012,
Uttar Pradesh,Chandauli,2013,
Uttar Pradesh,Chandauli,2014,
Uttar Pradesh,Chandauli,2015,
Uttar Pradesh,Chandauli,2016,1.3389528
Uttar Pradesh,Chandauli,2017,
Uttar Pradesh,Chandauli,2018,0
Uttar Pradesh,Chitrakoot,2000,
Uttar Pradesh,Chitrakoot,2001,
Uttar Pradesh,Chitrakoot,2002,
Uttar Pradesh,Chitrakoot,2003,
Uttar Pradesh,Chitrakoot,2004,4.2049999
Uttar Pradesh,Chitrakoot,2005,
Uttar Pradesh,Chitrakoot,2006,
Uttar Pradesh,Chitrakoot,2007,
Uttar Pradesh,Chitrakoot,2008,
Uttar Pradesh,Chitrakoot,2009,
Uttar Pradesh,Chitrakoot,2010,
Uttar Pradesh,Chitrakoot,2011,
Uttar Pradesh,Chitrakoot,2012,
Uttar Pradesh,Chitrakoot,2013,
Uttar Pradesh,Chitrakoot,2014,
Uttar Pradesh,Chitrakoot,2015,
Uttar Pradesh,Chitrakoot,2016,-4.1927629
Uttar Pradesh,Chitrakoot,2017,
Uttar Pradesh,Chitrakoot,2018,0
Uttar Pradesh,Deoria,2000,
Uttar Pradesh,Deoria,2001,
Uttar Pradesh,Deoria,2002,
Uttar Pradesh,Deoria,2003,
Uttar Pradesh,Deoria,2004,0.79333335
Uttar Pradesh,Deoria,2005,
Uttar Pradesh,Deoria,2006,
Uttar Pradesh,Deoria,2007,
Uttar Pradesh,Deoria,2008,
Uttar Pradesh,Deoria,2009,
Uttar Pradesh,Deoria,2010,
Uttar Pradesh,Deoria,2011,
Uttar Pradesh,Deoria,2012,
Uttar Pradesh,Deoria,2013,
Uttar Pradesh,Deoria,2014,
Uttar Pradesh,Deoria,2015,
Uttar Pradesh,Deoria,2016,
Uttar Pradesh,Deoria,2017,
Uttar Pradesh,Deoria,2018,
Uttar Pradesh,Etah,2000,
Uttar Pradesh,Etah,2001,
Uttar Pradesh,Etah,2002,
Uttar Pradesh,Etah,2003,
Uttar Pradesh,Etah,2004,
Uttar Pradesh,Etah,2005,
Uttar Pradesh,Etah,2006,
Uttar Pradesh,Etah,2007,
Uttar Pradesh,Etah,2008,
Uttar Pradesh,Etah,2009,
Uttar Pradesh,Etah,2010,
Uttar Pradesh,Etah,2011,
Uttar Pradesh,Etah,2012,
Uttar Pradesh,Etah,2013,
Uttar Pradesh,Etah,2014,
Uttar Pradesh,Etah,2015,
Uttar Pradesh,Etah,2016,4.5
Uttar Pradesh,Etah,2017,
Uttar Pradesh,Etah,2018,
Uttar Pradesh,Etawah,2000,
Uttar Pradesh,Etawah,2001,
Uttar Pradesh,Etawah,2002,
Uttar Pradesh,Etawah,2003,
Uttar Pradesh,Etawah,2004,1.12
Uttar Pradesh,Etawah,2005,
Uttar Pradesh,Etawah,2006,
Uttar Pradesh,Etawah,2007,
Uttar Pradesh,Etawah,2008,
Uttar Pradesh,Etawah,2009,
Uttar Pradesh,Etawah,2010,
Uttar Pradesh,Etawah,2011,
Uttar Pradesh,Etawah,2012,
Uttar Pradesh,Etawah,2013,
Uttar Pradesh,Etawah,2014,
Uttar Pradesh,Etawah,2015,
Uttar Pradesh,Etawah,2016,2.7639656
Uttar Pradesh,Etawah,2017,
Uttar Pradesh,Etawah,2018,
Uttar Pradesh,Farrukhabad,2000,
Uttar Pradesh,Farrukhabad,2001,
Uttar Pradesh,Farrukhabad,2002,
Uttar Pradesh,Farrukhabad,2003,
Uttar Pradesh,Farrukhabad,2004,
Uttar Pradesh,Farrukhabad,2005,
Uttar Pradesh,Farrukhabad,2006,
Uttar Pradesh,Farrukhabad,2007,
Uttar Pradesh,Farrukhabad,2008,
Uttar Pradesh,Farrukhabad,2009,
Uttar Pradesh,Farrukhabad,2010,
Uttar Pradesh,Farrukhabad,2011,
Uttar Pradesh,Farrukhabad,2012,
Uttar Pradesh,Farrukhabad,2013,
Uttar Pradesh,Farrukhabad,2014,
Uttar Pradesh,Farrukhabad,2015,
Uttar Pradesh,Farrukhabad,2016,1.7522895
Uttar Pradesh,Farrukhabad,2017,
Uttar Pradesh,Farrukhabad,2018,
Uttar Pradesh,Fatehpur,2000,
Uttar Pradesh,Fatehpur,2001,
Uttar Pradesh,Fatehpur,2002,
Uttar Pradesh,Fatehpur,2003,
Uttar Pradesh,Fatehpur,2004,5.4995317
Uttar Pradesh,Fatehpur,2005,
Uttar Pradesh,Fatehpur,2006,
Uttar Pradesh,Fatehpur,2007,
Uttar Pradesh,Fatehpur,2008,
Uttar Pradesh,Fatehpur,2009,
Uttar Pradesh,Fatehpur,2010,
Uttar Pradesh,Fatehpur,2011,
Uttar Pradesh,Fatehpur,2012,
Uttar Pradesh,Fatehpur,2013,
Uttar Pradesh,Fatehpur,2014,
Uttar Pradesh,Fatehpur,2015,
Uttar Pradesh,Fatehpur,2016,1.2041783
Uttar Pradesh,Fatehpur,2017,
Uttar Pradesh,Fatehpur,2018,
Uttar Pradesh,Firozabad,2000,
Uttar Pradesh,Firozabad,2001,
Uttar Pradesh,Firozabad,2002,
Uttar Pradesh,Firozabad,2003,
Uttar Pradesh,Firozabad,2004,
Uttar Pradesh,Firozabad,2005,
Uttar Pradesh,Firozabad,2006,
Uttar Pradesh,Firozabad,2007,
Uttar Pradesh,Firozabad,2008,
Uttar Pradesh,Firozabad,2009,
Uttar Pradesh,Firozabad,2010,
Uttar Pradesh,Firozabad,2011,
Uttar Pradesh,Firozabad,2012,
Uttar Pradesh,Firozabad,2013,
Uttar Pradesh,Firozabad,2014,
Uttar Pradesh,Firozabad,2015,
Uttar Pradesh,Firozabad,2016,4.0519967
Uttar Pradesh,Firozabad,2017,
Uttar Pradesh,Firozabad,2018,
Uttar Pradesh,Gautam Buddha Nagar,2000,
Uttar Pradesh,Gautam Buddha Nagar,2001,
Uttar Pradesh,Gautam Buddha Nagar,2002,
Uttar Pradesh,Gautam Buddha Nagar,2003,
Uttar Pradesh,Gautam Buddha Nagar,2004,9.5
Uttar Pradesh,Gautam Buddha Nagar,2005,
Uttar Pradesh,Gautam Buddha Nagar,2006,
Uttar Pradesh,Gautam Buddha Nagar,2007,
Uttar Pradesh,Gautam Buddha Nagar,2008,
Uttar Pradesh,Gautam Buddha Nagar,2009,
Uttar Pradesh,Gautam Buddha Nagar,2010,
Uttar Pradesh,Gautam Buddha Nagar,2011,
Uttar Pradesh,Gautam Buddha Nagar,2012,
Uttar Pradesh,Gautam Buddha Nagar,2013,
Uttar Pradesh,Gautam Buddha Nagar,2014,
Uttar Pradesh,Gautam Buddha Nagar,2015,
Uttar Pradesh,Gautam Buddha Nagar,2016,3.6217136
Uttar Pradesh,Gautam Buddha Nagar,2017,
Uttar Pradesh,Gautam Buddha Nagar,2018,
Uttar Pradesh,Ghaziabad,2000,
Uttar Pradesh,Ghaziabad,2001,
Uttar Pradesh,Ghaziabad,2002,
Uttar Pradesh,Ghaziabad,2003,
Uttar Pradesh,Ghaziabad,2004,7.2011461
Uttar Pradesh,Ghaziabad,2005,
Uttar Pradesh,Ghaziabad,2006,
Uttar Pradesh,Ghaziabad,2007,
Uttar Pradesh,Ghaziabad,2008,
Uttar Pradesh,Ghaziabad,2009,
Uttar Pradesh,Ghaziabad,2010,
Uttar Pradesh,Ghaziabad,2011,
Uttar Pradesh,Ghaziabad,2012,
Uttar Pradesh,Ghaziabad,2013,
Uttar Pradesh,Ghaziabad,2014,
Uttar Pradesh,Ghaziabad,2015,
Uttar Pradesh,Ghaziabad,2016,1.936241
Uttar Pradesh,Ghaziabad,2017,
Uttar Pradesh,Ghaziabad,2018,
Uttar Pradesh,Ghazipur,2000,
Uttar Pradesh,Ghazipur,2001,
Uttar Pradesh,Ghazipur,2002,
Uttar Pradesh,Ghazipur,2003,
Uttar Pradesh,Ghazipur,2004,2.174
Uttar Pradesh,Ghazipur,2005,
Uttar Pradesh,Ghazipur,2006,
Uttar Pradesh,Ghazipur,2007,
Uttar Pradesh,Ghazipur,2008,
Uttar Pradesh,Ghazipur,2009,
Uttar Pradesh,Ghazipur,2010,
Uttar Pradesh,Ghazipur,2011,
Uttar Pradesh,Ghazipur,2012,
Uttar Pradesh,Ghazipur,2013,
Uttar Pradesh,Ghazipur,2014,
Uttar Pradesh,Ghazipur,2015,
Uttar Pradesh,Ghazipur,2016,-0.65280569
Uttar Pradesh,Ghazipur,2017,
Uttar Pradesh,Ghazipur,2018,
Uttar Pradesh,Gonda,2000,
Uttar Pradesh,Gonda,2001,
Uttar Pradesh,Gonda,2002,
Uttar Pradesh,Gonda,2003,
Uttar Pradesh,Gonda,2004,
Uttar Pradesh,Gonda,2005,
Uttar Pradesh,Gonda,2006,
Uttar Pradesh,Gonda,2007,
Uttar Pradesh,Gonda,2008,
Uttar Pradesh,Gonda,2009,
Uttar Pradesh,Gonda,2010,
Uttar Pradesh,Gonda,2011,
Uttar Pradesh,Gonda,2012,
Uttar Pradesh,Gonda,2013,
Uttar Pradesh,Gonda,2014,
Uttar Pradesh,Gonda,2015,
Uttar Pradesh,Gonda,2016,0.99861187
Uttar Pradesh,Gonda,2017,
Uttar Pradesh,Gonda,2018,
Uttar Pradesh,Gorakhpur,2000,
Uttar Pradesh,Gorakhpur,2001,
Uttar Pradesh,Gorakhpur,2002,
Uttar Pradesh,Gorakhpur,2003,
Uttar Pradesh,Gorakhpur,2004,0.02
Uttar Pradesh,Gorakhpur,2005,
Uttar Pradesh,Gorakhpur,2006,
Uttar Pradesh,Gorakhpur,2007,
Uttar Pradesh,Gorakhpur,2008,
Uttar Pradesh,Gorakhpur,2009,
Uttar Pradesh,Gorakhpur,2010,
Uttar Pradesh,Gorakhpur,2011,
Uttar Pradesh,Gorakhpur,2012,
Uttar Pradesh,Gorakhpur,2013,
Uttar Pradesh,Gorakhpur,2014,
Uttar Pradesh,Gorakhpur,2015,
Uttar Pradesh,Gorakhpur,2016,
Uttar Pradesh,Gorakhpur,2017,
Uttar Pradesh,Gorakhpur,2018,0
Uttar Pradesh,Hamirpur,2000,
Uttar Pradesh,Hamirpur,2001,
Uttar Pradesh,Hamirpur,2002,
Uttar Pradesh,Hamirpur,2003,-1.98
Uttar Pradesh,Hamirpur,2004,9.4274998
Uttar Pradesh,Hamirpur,2006,-2.6199999
Uttar Pradesh,Hamirpur,2008,-1.525
Uttar Pradesh,Hamirpur,2009,-0.85000002
Uttar Pradesh,Hamirpur,2010,-0.48500001
Uttar Pradesh,Hamirpur,2011,-0.875
Uttar Pradesh,Hamirpur,2012,-2.04
Uttar Pradesh,Hamirpur,2015,-1.7333333
Uttar Pradesh,Hamirpur,2017,
Uttar Pradesh,Hamirpur,2018,0
Uttar Pradesh,Hardoi,2000,
Uttar Pradesh,Hardoi,2001,
Uttar Pradesh,Hardoi,2002,2.0733333
Uttar Pradesh,Hardoi,2003,
Uttar Pradesh,Hardoi,2004,
Uttar Pradesh,Hardoi,2005,
Uttar Pradesh,Hardoi,2006,
Uttar Pradesh,Hardoi,2007,
Uttar Pradesh,Hardoi,2008,
Uttar Pradesh,Hardoi,2009,
Uttar Pradesh,Hardoi,2010,
Uttar Pradesh,Hardoi,2011,
Uttar Pradesh,Hardoi,2012,
Uttar Pradesh,Hardoi,2013,
Uttar Pradesh,Hardoi,2014,
Uttar Pradesh,Hardoi,2015,
Uttar Pradesh,Hardoi,2016,2.0022223
Uttar Pradesh,Hardoi,2017,
Uttar Pradesh,Hardoi,2018,0
Uttar Pradesh,Hathras,2000,
Uttar Pradesh,Hathras,2001,
Uttar Pradesh,Hathras,2002,
Uttar Pradesh,Hathras,2003,
Uttar Pradesh,Hathras,2004,
Uttar Pradesh,Hathras,2005,
Uttar Pradesh,Hathras,2006,
Uttar Pradesh,Hathras,2007,
Uttar Pradesh,Hathras,2008,
Uttar Pradesh,Hathras,2009,
Uttar Pradesh,Hathras,2010,
Uttar Pradesh,Hathras,2011,
Uttar Pradesh,Hathras,2012,
Uttar Pradesh,Hathras,2013,
Uttar Pradesh,Hathras,2014,
Uttar Pradesh,Hathras,2015,
Uttar Pradesh,Hathras,2016,0.060913593
Uttar Pradesh,Hathras,2017,
Uttar Pradesh,Hathras,2018,
Uttar Pradesh,Jalaun,2000,
Uttar Pradesh,Jalaun,2001,
Uttar Pradesh,Jalaun,2002,
Uttar Pradesh,Jalaun,2003,
Uttar Pradesh,Jalaun,2004,6.5548959
Uttar Pradesh,Jalaun,2005,
Uttar Pradesh,Jalaun,2006,
Uttar Pradesh,Jalaun,2007,
Uttar Pradesh,Jalaun,2008,
Uttar Pradesh,Jalaun,2009,
Uttar Pradesh,Jalaun,2010,
Uttar Pradesh,Jalaun,2011,
Uttar Pradesh,Jalaun,2012,
Uttar Pradesh,Jalaun,2013,
Uttar Pradesh,Jalaun,2014,
Uttar Pradesh,Jalaun,2015,
Uttar Pradesh,Jalaun,2016,2.9389284
Uttar Pradesh,Jalaun,2017,
Uttar Pradesh,Jalaun,2018,0
Uttar Pradesh,Jaunpur,2000,
Uttar Pradesh,Jaunpur,2001,
Uttar Pradesh,Jaunpur,2002,
Uttar Pradesh,Jaunpur,2003,
Uttar Pradesh,Jaunpur,2004,4.04
Uttar Pradesh,Jaunpur,2005,
Uttar Pradesh,Jaunpur,2006,
Uttar Pradesh,Jaunpur,2007,
Uttar Pradesh,Jaunpur,2008,
Uttar Pradesh,Jaunpur,2009,
Uttar Pradesh,Jaunpur,2010,
Uttar Pradesh,Jaunpur,2011,
Uttar Pradesh,Jaunpur,2012,
Uttar Pradesh,Jaunpur,2013,
Uttar Pradesh,Jaunpur,2014,
Uttar Pradesh,Jaunpur,2015,
Uttar Pradesh,Jaunpur,2016,3.8683531
Uttar Pradesh,Jaunpur,2017,
Uttar Pradesh,Jaunpur,2018,0
Uttar Pradesh,Jhansi,2000,
Uttar Pradesh,Jhansi,2001,
Uttar Pradesh,Jhansi,2002,
Uttar Pradesh,Jhansi,2003,
Uttar Pradesh,Jhansi,2004,6.2533331
Uttar Pradesh,Jhansi,2005,4.4900002
Uttar Pradesh,Jhansi,2006,
Uttar Pradesh,Jhansi,2007,
Uttar Pradesh,Jhansi,2008,
Uttar Pradesh,Jhansi,2009,
Uttar Pradesh,Jhansi,2010,
Uttar Pradesh,Jhansi,2011,
Uttar Pradesh,Jhansi,2012,0.40000001
Uttar Pradesh,Jhansi,2013,0.40000001
Uttar Pradesh,Jhansi,2014,-2.3800001
Uttar Pradesh,Jhansi,2015,0.89999998
Uttar Pradesh,Jhansi,2016,-4.1455326
Uttar Pradesh,Jhansi,2017,2.28
Uttar Pradesh,Jhansi,2018,3.5899999
Uttar Pradesh,Kannauj,2000,
Uttar Pradesh,Kannauj,2001,
Uttar Pradesh,Kannauj,2002,
Uttar Pradesh,Kannauj,2003,
Uttar Pradesh,Kannauj,2004,
Uttar Pradesh,Kannauj,2005,
Uttar Pradesh,Kannauj,2006,
Uttar Pradesh,Kannauj,2007,
Uttar Pradesh,Kannauj,2008,
Uttar Pradesh,Kannauj,2009,
Uttar Pradesh,Kannauj,2010,
Uttar Pradesh,Kannauj,2011,
Uttar Pradesh,Kannauj,2012,
Uttar Pradesh,Kannauj,2013,
Uttar Pradesh,Kannauj,2014,
Uttar Pradesh,Kannauj,2015,
Uttar Pradesh,Kannauj,2016,1.7026341
Uttar Pradesh,Kannauj,2017,
Uttar Pradesh,Kannauj,2018,
Uttar Pradesh,Kanpur Dehat,2000,
Uttar Pradesh,Kanpur Dehat,2001,
Uttar Pradesh,Kanpur Dehat,2002,
Uttar Pradesh,Kanpur Dehat,2003,
Uttar Pradesh,Kanpur Dehat,2004,4.2333331
Uttar Pradesh,Kanpur Dehat,2005,
Uttar Pradesh,Kanpur Dehat,2006,
Uttar Pradesh,Kanpur Dehat,2007,
Uttar Pradesh,Kanpur Dehat,2008,
Uttar Pradesh,Kanpur Dehat,2009,
Uttar Pradesh,Kanpur Dehat,2010,
Uttar Pradesh,Kanpur Dehat,2011,
Uttar Pradesh,Kanpur Dehat,2012,
Uttar Pradesh,Kanpur Dehat,2013,
Uttar Pradesh,Kanpur Dehat,2014,
Uttar Pradesh,Kanpur Dehat,2015,
Uttar Pradesh,Kanpur Dehat,2016,-9.464407
Uttar Pradesh,Kanpur Dehat,2017,
Uttar Pradesh,Kanpur Dehat,2018,0
Uttar Pradesh,Kanpur Nagar,2000,
Uttar Pradesh,Kanpur Nagar,2001,
Uttar Pradesh,Kanpur Nagar,2002,
Uttar Pradesh,Kanpur Nagar,2003,
Uttar Pradesh,Kanpur Nagar,2004,1.5352631
Uttar Pradesh,Kanpur Nagar,2005,
Uttar Pradesh,Kanpur Nagar,2006,
Uttar Pradesh,Kanpur Nagar,2007,
Uttar Pradesh,Kanpur Nagar,2008,
Uttar Pradesh,Kanpur Nagar,2009,
Uttar Pradesh,Kanpur Nagar,2010,
Uttar Pradesh,Kanpur Nagar,2011,
Uttar Pradesh,Kanpur Nagar,2012,
Uttar Pradesh,Kanpur Nagar,2013,
Uttar Pradesh,Kanpur Nagar,2014,
Uttar Pradesh,Kanpur Nagar,2015,
Uttar Pradesh,Kanpur Nagar,2016,0.71386898
Uttar Pradesh,Kanpur Nagar,2017,
Uttar Pradesh,Kanpur Nagar,2018,0
Uttar Pradesh,Kasganj,2000,
Uttar Pradesh,Kasganj,2001,
Uttar Pradesh,Kasganj,2002,
Uttar Pradesh,Kasganj,2003,
Uttar Pradesh,Kasganj,2004,
Uttar Pradesh,Kasganj,2005,
Uttar Pradesh,Kasganj,2006,
Uttar Pradesh,Kasganj,2007,
Uttar Pradesh,Kasganj,2008,
Uttar Pradesh,Kasganj,2009,
Uttar Pradesh,Kasganj,2010,
Uttar Pradesh,Kasganj,2011,
Uttar Pradesh,Kasganj,2012,
Uttar Pradesh,Kasganj,2013,
Uttar Pradesh,Kasganj,2014,
Uttar Pradesh,Kasganj,2015,
Uttar Pradesh,Kasganj,2016,-0.60000002
Uttar Pradesh,Kasganj,2017,
Uttar Pradesh,Kasganj,2018,
Uttar Pradesh,Kaushambi,2000,
Uttar Pradesh,Kaushambi,2001,
Uttar Pradesh,Kaushambi,2002,
Uttar Pradesh,Kaushambi,2003,
Uttar Pradesh,Kaushambi,2004,
Uttar Pradesh,Kaushambi,2005,
Uttar Pradesh,Kaushambi,2006,
Uttar Pradesh,Kaushambi,2007,
Uttar Pradesh,Kaushambi,2008,
Uttar Pradesh,Kaushambi,2009,
Uttar Pradesh,Kaushambi,2010,
Uttar Pradesh,Kaushambi,2011,
Uttar Pradesh,Kaushambi,2012,
Uttar Pradesh,Kaushambi,2013,
Uttar Pradesh,Kaushambi,2014,
Uttar Pradesh,Kaushambi,2015,
Uttar Pradesh,Kaushambi,2016,-6.8459821
Uttar Pradesh,Kaushambi,2017,
Uttar Pradesh,Kaushambi,2018,
Uttar Pradesh,Kheri,2000,
Uttar Pradesh,Kheri,2001,
Uttar Pradesh,Kheri,2002,
Uttar Pradesh,Kheri,2003,
Uttar Pradesh,Kheri,2004,1.2920451
Uttar Pradesh,Kheri,2005,
Uttar Pradesh,Kheri,2006,
Uttar Pradesh,Kheri,2007,
Uttar Pradesh,Kheri,2008,
Uttar Pradesh,Kheri,2009,
Uttar Pradesh,Kheri,2010,
Uttar Pradesh,Kheri,2011,
Uttar Pradesh,Kheri,2012,
Uttar Pradesh,Kheri,2013,
Uttar Pradesh,Kheri,2014,
Uttar Pradesh,Kheri,2015,
Uttar Pradesh,Kheri,2016,1.7
Uttar Pradesh,Kheri,2017,
Uttar Pradesh,Kheri,2018,
Uttar Pradesh,Kushi Nagar,2000,
Uttar Pradesh,Kushi Nagar,2001,
Uttar Pradesh,Kushi Nagar,2002,
Uttar Pradesh,Kushi Nagar,2003,
Uttar Pradesh,Kushi Nagar,2004,0
Uttar Pradesh,Kushi Nagar,2005,
Uttar Pradesh,Kushi Nagar,2006,
Uttar Pradesh,Kushi Nagar,2007,
Uttar Pradesh,Kushi Nagar,2008,
Uttar Pradesh,Kushi Nagar,2009,
Uttar Pradesh,Kushi Nagar,2010,
Uttar Pradesh,Kushi Nagar,2011,
Uttar Pradesh,Kushi Nagar,2012,
Uttar Pradesh,Kushi Nagar,2013,
Uttar Pradesh,Kushi Nagar,2014,
Uttar Pradesh,Kushi Nagar,2015,
Uttar Pradesh,Kushi Nagar,2016,
Uttar Pradesh,Kushi Nagar,2017,
Uttar Pradesh,Kushi Nagar,2018,
Uttar Pradesh,Lalitpur,2000,
Uttar Pradesh,Lalitpur,2001,
Uttar Pradesh,Lalitpur,2002,
Uttar Pradesh,Lalitpur,2003,
Uttar Pradesh,Lalitpur,2004,2.036
Uttar Pradesh,Lalitpur,2005,
Uttar Pradesh,Lalitpur,2006,
Uttar Pradesh,Lalitpur,2007,
Uttar Pradesh,Lalitpur,2008,
Uttar Pradesh,Lalitpur,2009,
Uttar Pradesh,Lalitpur,2010,
Uttar Pradesh,Lalitpur,2011,
Uttar Pradesh,Lalitpur,2012,
Uttar Pradesh,Lalitpur,2013,
Uttar Pradesh,Lalitpur,2014,
Uttar Pradesh,Lalitpur,2015,
Uttar Pradesh,Lalitpur,2016,-0.31693771
Uttar Pradesh,Lalitpur,2017,
Uttar Pradesh,Lalitpur,2018,0
Uttar Pradesh,Lucknow,2000,
Uttar Pradesh,Lucknow,2001,
Uttar Pradesh,Lucknow,2002,
Uttar Pradesh,Lucknow,2003,
Uttar Pradesh,Lucknow,2004,1.8355556
Uttar Pradesh,Lucknow,2005,
Uttar Pradesh,Lucknow,2006,
Uttar Pradesh,Lucknow,2007,
Uttar Pradesh,Lucknow,2008,
Uttar Pradesh,Lucknow,2009,
Uttar Pradesh,Lucknow,2010,
Uttar Pradesh,Lucknow,2011,
Uttar Pradesh,Lucknow,2012,
Uttar Pradesh,Lucknow,2013,
Uttar Pradesh,Lucknow,2014,
Uttar Pradesh,Lucknow,2015,
Uttar Pradesh,Lucknow,2016,-0.057142846
Uttar Pradesh,Lucknow,2017,
Uttar Pradesh,Lucknow,2018,0
Uttar Pradesh,Maharajganj,2000,
Uttar Pradesh,Maharajganj,2001,
Uttar Pradesh,Maharajganj,2002,
Uttar Pradesh,Maharajganj,2003,
Uttar Pradesh,Maharajganj,2004,1.0500001
Uttar Pradesh,Maharajganj,2005,
Uttar Pradesh,Maharajganj,2006,
